[2021-03-17 00:04:33.438738] [47529] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: zn2202
[2021-03-17 00:38:36.776384] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 110, Volume: 2
[2021-03-17 00:38:37.020034] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.328350018e-314, Volume: 1457848320
[2021-03-17 00:38:37.303751] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.328350018e-314, Volume: 1457848320
[2021-03-17 00:38:37.776469] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 97, Volume: 2
[2021-03-17 00:38:38.003526] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.328350018e-314, Volume: 1508179968
[2021-03-17 00:38:38.496902] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.328350018e-314, Volume: 1508179968
[2021-03-17 00:38:38.776570] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 99, Volume: 2
[2021-03-17 00:38:39.776685] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 45, Volume: 2
[2021-03-17 00:38:40.504839] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.328350018e-314, Volume: 1508179968
[2021-03-17 00:38:40.513248] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:40.776783] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 38, Volume: 2
[2021-03-17 00:38:41.001162] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:41.336561] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:41.776874] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 63, Volume: 2
[2021-03-17 00:38:42.013684] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:42.505616] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.328350018e-314, Volume: 1508179968
[2021-03-17 00:38:42.776984] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 62, Volume: 2
[2021-03-17 00:38:42.997656] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.328350018e-314, Volume: 1508179968
[2021-03-17 00:38:43.777134] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 106, Volume: 2
[2021-03-17 00:38:43.793768] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:44.305921] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.328350018e-314, Volume: 1508179968
[2021-03-17 00:38:44.306178] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:44.777257] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 126, Volume: 2
[2021-03-17 00:38:44.790280] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 5.326339754e-315, Volume: 1524957184
[2021-03-17 00:38:45.052827] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:45.513011] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 5.326339754e-315, Volume: 1541734400
[2021-03-17 00:38:45.513278] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:45.777321] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 106, Volume: 2
[2021-03-17 00:38:46.005730] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 5.326339754e-315, Volume: 1558511616
[2021-03-17 00:38:46.014335] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:46.514132] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.8588813447e-314, Volume: 1575288832
[2021-03-17 00:38:46.514435] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:46.777481] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 80, Volume: 2
[2021-03-17 00:38:47.010660] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.8588813447e-314, Volume: 1625620480
[2021-03-17 00:38:47.019190] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:47.311994] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.328350018e-314, Volume: 1659174912
[2021-03-17 00:38:47.704105] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:47.777583] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 1, Volume: 2
[2021-03-17 00:38:47.808174] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 5.326339754e-315, Volume: 1675952128
[2021-03-17 00:38:47.808589] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:48.497554] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 5.326339754e-315, Volume: 1675952128
[2021-03-17 00:38:48.498087] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:48.777666] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 115, Volume: 2
[2021-03-17 00:38:48.806700] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:49.506611] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:49.777790] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 89, Volume: 2
[2021-03-17 00:38:49.984924] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 5.326339754e-315, Volume: 1675952128
[2021-03-17 00:38:49.985169] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:50.516752] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:50.777828] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 2, Volume: 2
[2021-03-17 00:38:51.006249] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:51.305179] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 5.326339754e-315, Volume: 1692729344
[2021-03-17 00:38:51.305197] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:51.777961] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 73, Volume: 2
[2021-03-17 00:38:51.805758] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 5.326339754e-315, Volume: 1726283776
[2021-03-17 00:38:52.023312] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:52.311404] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:52.778057] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 70, Volume: 2
[2021-03-17 00:38:52.996726] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 5.326339754e-315, Volume: 1743060992
[2021-03-17 00:38:52.997179] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:53.321418] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:53.778220] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 3, Volume: 2
[2021-03-17 00:38:54.315352] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 5.326339754e-315, Volume: 1743060992
[2021-03-17 00:38:54.778335] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 122, Volume: 2
[2021-03-17 00:38:55.012914] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:55.778446] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 25, Volume: 2
[2021-03-17 00:38:55.998396] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 5.326339754e-315, Volume: 1743060992
[2021-03-17 00:38:55.998699] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:56.299276] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.19669931e-314, Volume: -586874880
[2021-03-17 00:38:56.778533] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 103, Volume: 2
[2021-03-17 00:38:57.015493] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:38:57.296428] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 5.326339754e-315, Volume: 1743060992
[2021-03-17 00:38:57.524070] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:38:57.778669] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 112, Volume: 2
[2021-03-17 00:38:57.811108] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 5.326339754e-315, Volume: 1743060992
[2021-03-17 00:38:57.811693] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:38:58.504593] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 5.326339754e-315, Volume: 1776615424
[2021-03-17 00:38:58.505100] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:38:58.778800] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 64, Volume: 2
[2021-03-17 00:38:58.798929] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 5.326339754e-315, Volume: 1776615424
[2021-03-17 00:38:59.016244] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:38:59.519164] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:38:59.778857] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 125, Volume: 2
[2021-03-17 00:38:59.817272] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:00.318623] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:00.778983] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 63, Volume: 2
[2021-03-17 00:39:01.000154] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 5.326339754e-315, Volume: 1776615424
[2021-03-17 00:39:01.000427] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:01.506364] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 5.326339754e-315, Volume: 1776615424
[2021-03-17 00:39:01.506386] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:01.779125] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 69, Volume: 2
[2021-03-17 00:39:01.984048] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.8588813447e-314, Volume: -1679491072
[2021-03-17 00:39:01.984250] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:02.311770] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.063165302e-314, Volume: -1209729024
[2021-03-17 00:39:02.529343] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:02.779249] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 32, Volume: 2
[2021-03-17 00:39:02.821621] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.063165302e-314, Volume: -1209729024
[2021-03-17 00:39:02.830802] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:03.501865] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.063165302e-314, Volume: -1192951808
[2021-03-17 00:39:03.510915] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:03.779327] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 26, Volume: 2
[2021-03-17 00:39:04.014834] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.063165302e-314, Volume: -1092288512
[2021-03-17 00:39:04.023616] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:04.495642] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.063165302e-314, Volume: -1092288512
[2021-03-17 00:39:04.504132] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:04.779528] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 50, Volume: 2
[2021-03-17 00:39:04.819021] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:05.496792] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.063165302e-314, Volume: -1092288512
[2021-03-17 00:39:05.497369] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:05.779563] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 48, Volume: 2
[2021-03-17 00:39:06.003231] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.063165302e-314, Volume: -1092288512
[2021-03-17 00:39:06.003427] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:06.505897] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.063165302e-314, Volume: -1092288512
[2021-03-17 00:39:06.506551] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:06.779670] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 60, Volume: 2
[2021-03-17 00:39:06.798399] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.063165302e-314, Volume: -1092288512
[2021-03-17 00:39:06.806400] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:07.527677] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.063165302e-314, Volume: -1092288512
[2021-03-17 00:39:07.527754] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:07.779796] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 5, Volume: 2
[2021-03-17 00:39:07.806348] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:08.315735] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:08.779888] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 106, Volume: 2
[2021-03-17 00:39:09.295328] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.063165302e-314, Volume: -1092288512
[2021-03-17 00:39:09.513759] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:09.779977] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 79, Volume: 2
[2021-03-17 00:39:09.825083] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.063165302e-314, Volume: -1092288512
[2021-03-17 00:39:09.825829] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:10.521243] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:10.780045] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 47, Volume: 2
[2021-03-17 00:39:10.821154] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:11.501541] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.063165302e-314, Volume: -1092288512
[2021-03-17 00:39:11.502245] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:11.780165] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 86, Volume: 2
[2021-03-17 00:39:11.806372] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:12.304686] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.063165302e-314, Volume: -1092288512
[2021-03-17 00:39:12.523882] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:12.780198] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 3, Volume: 2
[2021-03-17 00:39:12.807242] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.063165302e-314, Volume: -1075511296
[2021-03-17 00:39:13.319545] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:13.780367] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 121, Volume: 2
[2021-03-17 00:39:13.817134] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:14.514241] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.5944763837e-314, Volume: -570097664
[2021-03-17 00:39:14.780495] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 108, Volume: 2
[2021-03-17 00:39:14.820753] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.7270687415e-314, Volume: -553320448
[2021-03-17 00:39:15.565043] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: cu2105, lastPrice: 1.063165302e-314, Volume: -1058734080
[2021-03-17 00:39:15.565546] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.7270687415e-314, Volume: -553320448
[2021-03-17 00:39:15.780624] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 89, Volume: 2
[2021-03-17 00:39:15.830554] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.7270687415e-314, Volume: -553320448
[2021-03-17 00:39:16.507426] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: sn2107, lastPrice: 1.7270687415e-314, Volume: -553320448
[2021-03-17 00:39:16.780733] [87985] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 30, Volume: 2
